station_key,datetime,Air Temperature (°C),Atmospheric Pressure (kPa),Relative Humidity (%)
mdamoies,2021-10-01,13.621041666666667,92.22333333333333,64.14578666666667
mdamoies,2021-10-02,9.843020833333334,92.35479166666667,74.03878510416666
mdamoies,2021-10-03,12.913229166666667,91.92541666666666,57.1172015625
mdamoies,2021-10-04,12.176875,91.67458333333333,57.172284375
mdamoies,2021-10-05,15.866875,91.26385416666666,58.3359975
mdamoies,2021-10-06,13.9553125,91.2525,51.55361958333334
mdamoies,2021-10-07,9.2925,91.94385416666667,58.25739260416667
mdamoies,2021-10-08,4.041666666666667,91.71854166666667,77.3745315625
mdamoies,2021-10-09,7.3575,91.7903125,71.962675
mdamoies,2021-10-10,10.197395833333333,91.61083333333333,56.23827125
mdamoies,2021-10-11,4.618854166666667,91.67229166666667,64.71268697916666
mdamoies,2021-10-12,-0.010312499999999973,92.11385416666667,73.37168589473684
mdamoies,2021-10-13,-0.9929166666666667,91.5228125,68.63498708333333
mdamoies,2021-10-14,3.9457291666666667,91.82625,72.91625302083334
mdamoies,2021-10-15,6.382708333333333,92.34864583333334,67.47611864583334
mdamoies,2021-10-16,10.25125,92.15833333333333,60.07066875
mdamoies,2021-10-17,9.468541666666667,91.22864583333333,58.693254583333335
mdamoies,2021-10-18,9.11,90.8896875,57.5236465625
mdamoies,2021-10-19,7.0597916666666665,91.64041666666667,67.15953979166666
mdamoies,2021-10-20,6.4953125,91.56520833333333,71.67507104166667
mdamoies,2021-10-21,8.351041666666667,92.1115625,82.27670260416667
mdamoies,2021-10-22,4.945,91.42020833333333,89.30806659574468
mdamoies,2021-10-23,8.455833333333333,90.83739583333333,82.77857135416667
mdamoies,2021-10-24,6.537916666666667,90.66927083333333,80.93065197916667
mdamoies,2021-10-25,9.580625,90.18520833333334,76.52295677083333
mdamoies,2021-10-26,6.7898958333333335,90.97260416666667,80.4751853125
mdamoies,2021-10-27,7.8684375,91.56052083333333,65.85060020833333
mdamoies,2021-10-28,7.812708333333333,92.34802083333334,72.0477346875
mdamoies,2021-10-29,14.936770833333334,91.33770833333334,63.15038583333333
mdamoies,2021-10-30,5.013645833333333,92.18572916666666,70.68621666666667
mdamoies,2021-10-31,0.390625,92.51364583333333,73.73308531914894
mdamoies,2021-11-01,-1.7467708333333334,92.3909375,80.5008084375
mdamoies,2021-11-02,0.04427083333333334,92.4259375,85.2067784375
mdamoies,2021-11-03,2.3441666666666667,92.59802083333334,88.9442553125
mdamoies,2021-11-04,3.1511458333333335,91.5240625,92.93465913043478
