station_key,datetime,Air Temperature (°C),Atmospheric Pressure (kPa),Relative Humidity (%)
mdamoies,2020-10-30,4.3230208333333335,91.35854166666667,73.334308125
mdamoies,2020-10-31,7.865104166666667,92.23375,52.562530520833334
mdamoies,2020-11-01,1.9683333333333333,92.96270833333334,78.417130625
mdamoies,2020-11-02,1.7513541666666668,92.62864583333334,83.348310625
mdamoies,2020-11-03,2.400729166666667,91.81708333333333,86.05284378947368
mdamoies,2020-11-04,12.095,91.84916666666666,60.69926
mdamoies,2020-11-05,14.414270833333333,91.8271875,54.92569104166667
mdamoies,2020-11-06,8.284375,91.03395833333333,89.45640822916667
mdamoies,2020-11-07,5.868645833333333,90.3365625,88.4229403125
mdamoies,2020-11-08,-1.3094791666666667,90.66208333333333,77.83569697916667
mdamoies,2020-11-09,-5.66875,92.04302083333333,82.460875
mdamoies,2020-11-10,-2.0395833333333333,91.50666666666666,83.80530447916667
mdamoies,2020-11-11,-0.6004166666666667,91.33572916666667,87.29814978947368
mdamoies,2020-11-12,-0.08979166666666667,91.89552083333334,66.23468625
mdamoies,2020-11-13,0.16197916666666667,90.60187499999999,71.05525177083334
mdamoies,2020-11-14,3.0395833333333333,90.67135416666666,64.2915303125
mdamoies,2020-11-15,3.4878125,91.40239583333333,65.962334375
mdamoies,2020-11-16,4.795,92.04364583333333,69.53516708333333
mdamoies,2020-11-17,2.6801041666666667,91.31458333333333,94.8876701111111
mdamoies,2020-11-18,6.605833333333333,90.78041666666667,88.30778364583334
mdamoies,2020-11-19,4.241770833333334,91.458125,78.61113791666666
mdamoies,2020-11-20,2.4438541666666667,92.86729166666666,73.97175729166666
mdamoies,2020-11-21,1.0915625,92.92885416666667,73.2516996875
mdamoies,2020-11-22,-2.6376041666666667,92.618125,84.34991053763441
mdamoies,2020-11-23,-2.9167708333333335,91.42135416666666,93.29473427083333
mdamoies,2020-11-24,0.7364583333333333,91.83760416666667,86.8640859375
mdamoies,2020-11-25,2.8203125,91.1809375,67.6435415625
mdamoies,2020-11-26,2.7391666666666667,92.1465625,63.526245208333336
mdamoies,2020-11-27,1.735625,92.5565625,69.75849145833334
mdamoies,2020-11-28,1.6032291666666667,92.15541666666667,62.8530590625
mdamoies,2020-11-29,-0.8091666666666667,92.91708333333334,79.11069625
mdamoies,2020-11-30,-4.152083333333334,92.053125,92.85668159574467
mdamoies,2020-12-01,4.094166666666666,92.61979166666667,58.167742708333336
mdamoies,2020-12-02,-2.9160416666666666,93.49114583333333,80.09517322916666
mdamoies,2020-12-03,-4.928020833333333,93.17135416666666,91.11451041666666
mdamoies,2020-12-04,-3.6658333333333335,93.31333333333333,94.81946979166666
mdamoies,2020-12-05,-4.0372916666666665,93.35875,95.53324447916667
mdamoies,2020-12-06,-4.006666666666667,92.96072916666667,92.49064520833333
mdamoies,2020-12-07,-4.278854166666667,93.32791666666667,95.2470875
mdamoies,2020-12-08,-1.7107291666666666,92.660625,89.34079484210527
mdamoies,2020-12-09,2.8247916666666666,91.8484375,76.35265895833334
mdamoies,2020-12-10,2.3907291666666666,92.17916666666666,73.41606416666667
mdamoies,2020-12-11,-4.4558333333333335,91.7128125,91.1688271875
mdamoies,2020-12-12,-2.8532291666666665,91.9590625,94.58056210526316
mdamoies,2020-12-13,-4.639270833333334,92.16510416666667,95.58205586956522
mdamoies,2020-12-14,-2.857291666666667,91.9821875,95.55318552083334
mdamoies,2020-12-15,-1.5753125000000001,92.0378125,91.249415625
mdamoies,2020-12-16,2.9121875,91.69447916666667,79.82764729166666
mdamoies,2020-12-17,2.959791666666667,90.86145833333333,74.85490416666667
mdamoies,2020-12-18,3.4948958333333335,91.81458333333333,69.29744322916666
mdamoies,2020-12-19,5.2734375,91.69447916666667,63.786631979166664
mdamoies,2020-12-20,6.23625,91.5453125,64.94106760416666
mdamoies,2020-12-21,3.5984375,91.549375,80.4914321875
mdamoies,2020-12-22,4.254375,90.60145833333333,69.0454165625
mdamoies,2020-12-23,-4.18671875,92.83953125000001,86.82700333333334
mdamoies,2020-12-24,-8.097916666666666,93.079375,87.70810894736842
mdamoies,2020-12-25,-6.934270833333334,92.2153125,93.5280284375
mdamoies,2020-12-26,-4.349479166666667,91.3259375,95.558755
mdamoies,2020-12-27,1.3080208333333334,91.92427083333334,78.30362854166667
mdamoies,2020-12-28,-5.087291666666666,92.1471875,88.94901364583333
mdamoies,2020-12-29,-3.7485416666666667,92.18989583333334,89.847285
mdamoies,2020-12-30,-3.4904166666666665,92.10885416666667,89.97455822916666
mdamoies,2020-12-31,-0.7353409090909091,91.44011363636363,91.92491625
mdamoies,2021-01-01,3.6747916666666667,91.84979166666666,76.855989375
mdamoies,2021-01-02,5.032452830188679,91.3911320754717,65.53696773584906
mdamoies,2021-01-03,5.444390243902439,91.23073170731708,58.08136731707317
mdamoies,2021-01-04,3.1564615384615387,91.33323076923077,63.91872169230769
mdamoies,2021-01-05,6.067027027027027,91.75189189189189,52.62884648648649
mdamoies,2021-01-06,3.8810416666666665,92.08395833333333,62.453380520833335
mdamoies,2021-01-07,3.521875,92.14135416666667,82.89433947916666
mdamoies,2021-01-08,1.68025,92.56475,89.5573395
mdamoies,2021-01-11,5.7817647058823525,92.20941176470588,57.09964
mdamoies,2021-01-12,2.243913043478261,92.1086956521739,73.19284130434782
mdamoies,2021-02-12,-15.241111111111111,92.50222222222222,59.58878444444444
mdamoies,2021-02-13,-20.128333333333334,92.60222222222222,67.323345
mdamoies,2021-02-23,2.062,91.834,56.379706
mdamoies,2021-02-24,0.9233333333333333,91.86666666666667,59.920525
mdamoies,2021-03-07,8.289090909090909,91.72545454545455,45.173731363636364
mdamoies,2021-03-08,2.2527083333333335,91.90739583333334,64.46200427083333
mdamoies,2021-03-09,2.139189189189189,91.55594594594595,71.67031337837838
mdamoies,2021-03-10,0.5269791666666667,91.40260416666666,71.92821572916667
mdamoies,2021-03-11,0.46052083333333327,91.85208333333334,72.818236875
mdamoies,2021-03-12,2.2540625,92.30895833333334,55.974766458333335
mdamoies,2021-03-13,2.2871875,92.3903125,62.52474260416667
mdamoies,2021-03-14,3.0717708333333333,91.8128125,66.8029321875
mdamoies,2021-03-15,5.664791666666667,91.01333333333334,62.10993791666667
mdamoies,2021-03-16,5.655729166666667,91.45666666666666,64.223590625
mdamoies,2021-03-17,5.1834375,91.76645833333333,67.75285395833333
mdamoies,2021-03-18,6.832916666666667,91.5984375,62.069970833333336
mdamoies,2021-03-19,8.679895833333333,91.38260416666667,59.450938125
mdamoies,2021-03-20,3.1352083333333334,91.63791666666667,67.45982979166666
mdamoies,2021-03-21,3.41625,91.92114583333333,60.9778446875
mdamoies,2021-03-22,2.8642708333333333,91.52635416666666,73.57518864583334
mdamoies,2021-03-23,2.5690625,92.019375,78.59335989583333
mdamoies,2021-03-24,3.112604166666667,91.69270833333333,61.780280833333336
mdamoies,2021-03-25,2.550104166666667,90.6309375,85.76982936170212
mdamoies,2021-03-26,4.05875,91.37739583333334,70.1980278125
mdamoies,2021-03-27,8.124895833333333,92.1825,55.201150416666664
mdamoies,2021-03-28,8.273854166666666,91.66864583333333,56.66429333333333
mdamoies,2021-03-29,3.9642708333333334,90.86177083333334,52.380910416666666
mdamoies,2021-03-30,1.2869791666666668,92.10989583333334,45.619881875
mdamoies,2021-03-31,3.5664583333333333,92.80291666666666,52.43310854166667
mdamoies,2021-04-01,6.458645833333334,91.7884375,54.14330708333333
mdamoies,2021-04-02,12.804270833333334,91.3040625,36.51109666666667
mdamoies,2021-04-03,9.666979166666666,91.75947916666667,48.152870416666666
mdamoies,2021-04-04,11.065520833333334,91.66010416666667,44.84338916666667
mdamoies,2021-04-05,7.4375,91.45322916666667,67.2479978125
mdamoies,2021-04-06,5.6203125,91.63729166666667,61.653571979166664
mdamoies,2021-04-07,7.774166666666667,91.49239583333333,54.689534375
mdamoies,2021-04-08,8.229166666666666,91.27020833333333,45.000328333333336
mdamoies,2021-04-09,3.500729166666667,92.014375,55.833703125
mdamoies,2021-04-10,6.088333333333333,91.13416666666667,47.073786041666665
mdamoies,2021-04-11,0.7102083333333333,92.07697916666666,63.66891697916667
mdamoies,2021-04-12,0.6487499999999999,92.54572916666666,62.70044895833333
mdamoies,2021-04-13,2.028958333333333,92.76604166666667,42.937844479166664
mdamoies,2021-04-14,3.0933333333333333,92.49041666666666,49.7799775
mdamoies,2021-04-15,6.534270833333333,92.16697916666666,57.24677916666667
mdamoies,2021-04-16,8.153541666666667,92.50322916666667,43.43673041666667
mdamoies,2021-04-17,7.766666666666667,92.52447916666667,48.80465072916667
mdamoies,2021-04-18,10.48,92.01041666666667,49.26602552083333
mdamoies,2021-04-19,2.2641666666666667,92.61635416666667,74.88815791666667
mdamoies,2021-04-20,2.3720833333333333,92.69239583333334,62.6470221875
mdamoies,2021-04-21,4.250416666666666,91.96385416666666,59.42690572916667
mdamoies,2021-04-22,6.139479166666667,91.02322916666667,66.49034885416667
mdamoies,2021-04-23,2.5380208333333334,91.52822916666666,88.93585604166667
mdamoies,2021-04-24,5.741770833333334,91.07375,80.01196135416667
mdamoies,2021-04-25,7.1678125,90.67479166666666,82.57248791666666
mdamoies,2021-04-26,5.257604166666667,90.78635416666667,79.971146875
mdamoies,2021-04-27,7.685208333333334,91.4003125,63.91171895833333
mdamoies,2021-04-28,10.6784375,92.0565625,53.43867708333333
mdamoies,2021-04-29,15.305625,92.38166666666666,51.91308895833333
mdamoies,2021-04-30,15.431666666666667,91.94114583333334,55.291340104166665
mdamoies,2021-05-01,14.141666666666667,91.36989583333333,51.929107083333335
mdamoies,2021-05-02,10.255520833333334,91.42760416666667,63.58444791666667
mdamoies,2021-05-03,6.969166666666666,91.97770833333334,70.853245
mdamoies,2021-05-04,10.556354166666667,91.76697916666667,61.146465104166666
mdamoies,2021-05-05,11.356770833333334,92.136875,49.184317291666666
mdamoies,2021-05-06,12.791666666666666,91.89760416666667,54.3295328125
mdamoies,2021-05-07,14.987708333333334,91.26635416666667,46.0450521875
mdamoies,2021-05-08,6.591875,91.85197916666667,56.8845115625
mdamoies,2021-05-09,5.745416666666666,92.09770833333333,71.136795625
mdamoies,2021-05-10,6.6154166666666665,92.2565625,74.477016875
mdamoies,2021-05-11,8.073854166666667,92.169375,61.59657583333333
mdamoies,2021-05-12,8.334895833333334,92.29302083333333,76.93036397849463
mdamoies,2021-05-13,14.506354166666666,91.94770833333334,53.91451
mdamoies,2021-05-14,13.747916666666667,91.85864583333333,60.12529864583333
mdamoies,2021-05-15,13.3471875,91.6790625,58.97281322916667
mdamoies,2021-05-16,14.548125,91.50354166666666,52.139418125
mdamoies,2021-05-17,16.7325,91.08322916666667,49.513098229166665
mdamoies,2021-05-18,17.2571875,91.15333333333334,37.82558989583333
mdamoies,2021-05-19,8.088333333333333,91.54854166666667,48.93321104166667
mdamoies,2021-05-20,6.1241666666666665,91.395,83.9095153125
mdamoies,2021-05-21,5.556875,91.92802083333333,64.04704510416667
mdamoies,2021-05-22,6.2021875,92.1628125,69.12836520833334
mdamoies,2021-05-23,9.623333333333333,91.4525,80.79707729166667
mdamoies,2021-05-24,8.99875,91.1503125,81.11651791666667
mdamoies,2021-05-25,11.712916666666667,91.72114583333334,80.90530670212766
mdamoies,2021-05-26,11.802083333333334,91.88020833333333,86.513915625
mdamoies,2021-05-27,13.303854166666667,91.73458333333333,71.626084375
mdamoies,2021-05-28,12.489895833333334,91.77708333333334,55.019112916666664
mdamoies,2021-05-29,9.63375,92.22208333333333,64.87044729166666
mdamoies,2021-05-30,12.3359375,92.14677083333333,62.46769770833333
mdamoies,2021-05-31,15.537604166666666,92.05625,60.1864409375
mdamoies,2021-06-01,17.862604166666667,92.04947916666667,62.08512875
