station_key,datetime,Air Temperature (°C),Atmospheric Pressure (kPa),Relative Humidity (%)
moccasin,2018-10-01,5.98625,86.825625,0.7862714583333333
moccasin,2018-10-02,8.095833333333333,86.52958333333333,0.737989375
moccasin,2018-10-03,1.363125,86.51333333333334,0.9257752083333334
moccasin,2018-10-04,2.290208333333333,86.76020833333334,0.7383410416666667
moccasin,2018-10-05,3.5572916666666665,86.814375,0.81520375
moccasin,2018-10-06,5.128541666666667,86.88729166666667,0.66946375
moccasin,2018-10-07,4.897291666666667,87.193125,0.8859079166666667
moccasin,2018-10-08,3.3760416666666666,87.14041666666667,0.8743891666666667
moccasin,2018-10-09,2.6191666666666666,87.05520833333333,0.8604514583333334
moccasin,2018-10-10,0.51,87.24979166666667,0.9041266666666666
moccasin,2018-10-11,0.0027083333333333378,87.06708333333333,0.9063939583333334
moccasin,2018-10-12,5.401041666666667,86.53729166666666,0.6629895833333334
moccasin,2018-10-13,0.0347916666666666,86.90229166666667,0.8157985416666667
moccasin,2018-10-14,-2.78375,87.73354166666667,0.7932708333333334
moccasin,2018-10-15,4.461458333333334,87.50791666666666,0.557676875
moccasin,2018-10-16,9.229166666666666,87.81895833333333,0.47985541666666665
moccasin,2018-10-17,8.63625,87.88333333333334,0.5401804166666667
moccasin,2018-10-18,10.675,87.20541666666666,0.40652604166666667
moccasin,2018-10-19,9.1775,87.63166666666666,0.43770625
moccasin,2018-10-20,10.28875,87.63916666666667,0.49496229166666666
moccasin,2018-10-21,9.206041666666666,87.22291666666666,0.412746875
moccasin,2018-10-22,4.725,87.45395833333333,0.6035977083333334
moccasin,2018-10-23,10.546875,87.05833333333334,0.432225625
moccasin,2018-10-24,9.661458333333334,86.68145833333334,0.5692885416666666
moccasin,2018-10-25,8.0095833333333335,86.86583333333333,0.535693125
moccasin,2018-10-26,11.204583333333334,86.85083333333334,0.47404125
moccasin,2018-10-27,10.903333333333332,86.735,0.5670970833333333
moccasin,2018-10-28,7.379166666666666,86.885625,0.4952535416666667
moccasin,2018-10-29,7.248125,86.59583333333333,0.6064802083333334
moccasin,2018-10-30,3.6566666666666667,87.09354166666667,0.6392885416666667
moccasin,2018-10-31,3.0752083333333333,86.96354166666667,0.55597125
moccasin,2018-11-01,3.836875,86.72083333333333,0.634888125
moccasin,2018-11-02,6.654791666666667,86.31583333333333,0.6969789583333333
moccasin,2018-11-03,3.36125,86.83875,0.8953789583333334
moccasin,2018-11-04,4.846666666666667,86.146875,0.7693022916666666
moccasin,2018-11-05,0.9472916666666668,86.22666666666667,0.8917752083333333
moccasin,2018-11-06,-5.888958333333333,87.09979166666666,0.9409133333333334
moccasin,2018-11-07,-8.69,87.56625,0.9381685416666666
moccasin,2018-11-08,-11.5025,87.7625,0.8085304166666667
moccasin,2018-11-09,-7.672916666666667,87.61520833333333,0.7378152083333334
moccasin,2018-11-10,-0.04520833333333335,86.826875,0.7967864583333334
moccasin,2018-11-11,-5.005,87.79208333333334,0.8672258333333334
moccasin,2018-11-12,-7.508333333333333,88.31375,0.7353458333333334
moccasin,2018-11-13,2.37125,87.88854166666667,0.5813308333333334
moccasin,2018-11-14,8.225208333333333,87.345,0.43136104166666667
moccasin,2018-11-15,6.1066666666666665,87.23833333333333,0.529324375
moccasin,2018-11-16,1.7825,86.955625,0.7168345833333334
moccasin,2018-11-17,-10.952708333333334,88.00854166666667,0.882898125
moccasin,2018-11-18,-2.5097916666666666,87.048125,0.6528289583333333
moccasin,2018-11-19,2.8822916666666667,87.293125,0.6495145833333333
moccasin,2018-11-20,5.085208333333333,87.121875,0.5755885416666666
moccasin,2018-11-21,6.712916666666667,86.821875,0.42521458333333334
moccasin,2018-11-22,8.099375,86.23354166666667,0.29612479166666666
moccasin,2018-11-23,4.0129166666666665,85.85104166666666,0.545715
